t,X_1,X_2,X_3
384.5,1487249.01652876,2461.84238875781,0
384.75,1489585.44125039,2461.81776679283,0
385,1491923.35712558,2461.79314506834,0
385.25,1494262.75826934,2461.76852358436,0
385.5,1496603.63877992,2461.74390234086,0
385.75,1498945.99273886,2461.71928133785,0
386,1501289.81421104,2461.69466057531,0
386.25,1503635.09724471,2461.67004005325,0
386.5,1505981.83587154,2461.64541977165,0
386.75,1508330.02410671,2461.62079973052,0
387,1510679.65594894,2461.59617992983,0
387.25,1513030.72538053,2461.5715603696,0
387.5,1515383.22636741,2461.54694104981,0
387.75,1517737.15285923,2461.52232197045,0
388,1520092.49878939,2461.49770313153,0
388.25,1522449.25807509,2461.47308453303,0
388.5,1524807.42461737,2461.44846617495,0
388.75,1527166.9923012,2461.42384805728,0
389,1529527.95499554,2461.39923018002,0
389.25,1531890.30655335,2461.37461254317,0
389.5,1534254.04081165,2461.34999514671,0
389.75,1536619.15159163,2461.32537799064,0
390,1538985.63269869,2461.30076107496,0
390.25,1541353.47792242,2461.27614439965,0
390.5,1543722.68103676,2461.25152796472,0
390.75,1546093.2358,2461.22691177016,0
391,1548465.13595489,2461.20229581596,0
391.25,1550838.3752286,2461.17768010212,0
391.5,1553212.94733288,2461.15306462863,0
391.75,1555588.84596408,2461.12844939548,0
392,1557966.0648032,2461.10383440268,0
392.25,1560344.59751597,2461.07921965021,0
392.5,1562724.43775288,2461.05460513807,0
392.75,1565105.57914927,2461.02999086625,0
393,1567488.0153254,2461.00537683476,0
393.25,1569871.73988648,2460.98076304357,0
393.5,1572256.74642271,2460.9561494927,0
393.75,1574643.02850945,2460.93153618212,0
394,1577030.57970715,2460.90692311184,0
394.25,1579419.3935615,2460.88231028185,0
394.5,1581809.46360345,2460.85769769215,0
394.75,1584200.7833493,2460.83308534273,0
395,1586593.34630076,2460.80847323359,0
395.25,1588987.14594499,2460.78386136471,0
395.5,1591382.17575469,2460.7592497361,0
395.75,1593778.42918815,2460.73463834775,0
396,1596175.89968935,2460.71002719965,0
396.25,1598574.58068797,2460.6854162918,0
396.5,1600974.46559948,2460.66080562419,0
396.75,1603375.54782522,2460.63619519682,0
397,1605777.82075249,2460.61158500969,0
397.25,1608181.27775453,2460.58697506278,0
397.5,1610585.91219067,2460.56236535609,0
397.75,1612991.71740636,2460.53775588962,0
398,1615398.68673327,2460.51314666337,0
398.25,1617806.81348931,2460.48853767732,0
398.5,1620216.09097872,2460.46392893147,0
398.75,1622626.51249217,2460.43932042582,0
399,1625038.0713068,2460.41471216036,0
399.25,1627450.76068627,2460.39010413509,0
399.5,1629864.57388087,2460.36549635,0
399.75,1632279.50412756,2460.34088880509,0
400,1634695.54465009,2460.31628150034,0
400.25,1637112.68865899,2460.29167443577,0
400.5,1639530.9293517,2460.26706761135,0
400.75,1641950.25991265,2460.2424610271,0
401,1644370.6735133,2460.21785468299,0
401.25,1646792.16331221,2460.19324857903,0
401.5,1649214.72245513,2460.16864271521,0
401.75,1651638.34407507,2460.14403709153,0
402,1654063.02129239,2460.11943170798,0
402.25,1656488.74721483,2460.09482656456,0
402.5,1658915.51493761,2460.07022166126,0
402.75,1661343.31754353,2460.04561699807,0
403,1663772.148103,2460.021012575,0
403.25,1666201.99967413,2459.99640839204,0
403.5,1668632.86530281,2459.97180444918,0
403.75,1671064.73802278,2459.94720074642,0
404,1673497.61085575,2459.92259728375,0
404.25,1675931.47681137,2459.89799406117,0
404.5,1678366.32888742,2459.87339107868,0
404.75,1680802.16006981,2459.84878833626,0
405,1683238.96333273,2459.82418583392,0
405.25,1685676.73163863,2459.79958357165,0
405.5,1688115.45793837,2459.77498154944,0
405.75,1690555.13517129,2459.7503797673,0
406,1692995.75626529,2459.72577822521,0
406.25,1695437.31413686,2459.70117692317,0
406.5,1697879.80169119,2459.67657586118,0
406.75,1700323.2118223,2459.65197503923,0
407,1702767.53741304,2459.62737445732,0
407.25,1705212.77133522,2459.60277411544,0
407.5,1707658.90644962,2459.57817401359,0
407.75,1710105.93560619,2459.55357415177,0
408,1712553.85164405,2459.52897452996,0
408.25,1715002.64739155,2459.50437514817,0
408.5,1717452.31566639,2459.47977600639,0
408.75,1719902.84927572,2459.45517710462,0
409,1722354.2410162,2459.43057844285,0
409.25,1724806.48367405,2459.40598002108,0
409.5,1727259.57002517,2459.3813818393,0
409.75,1729713.49283522,2459.35678389751,0
410,1732168.24485972,2459.33218619571,0
410.25,1734623.81884407,2459.30758873388,0
410.5,1737080.20752366,2459.28299151203,0
410.75,1739537.40362401,2459.25839453015,0
411,1741995.39986081,2459.23379778824,0
411.25,1744454.18893996,2459.2092012863,0
411.5,1746913.76355771,2459.18460502431,0
411.75,1749374.11640075,2459.16000900228,0
412,1751835.24014629,2459.1354132202,0
412.25,1754297.12746209,2459.11081767806,0
412.5,1756759.77100659,2459.08622237587,0
412.75,1759223.16342901,2459.06162731361,0
413,1761687.29736943,2459.03703249129,0
413.25,1764152.16545884,2459.0124379089,0
413.5,1766617.76031922,2458.98784356644,0
413.75,1769084.07456372,2458.9632494639,0
414,1771551.10079664,2458.93865560127,0
414.25,1774018.83161358,2458.91406197856,0
414.5,1776487.25960146,2458.88946859576,0
414.75,1778956.3773387,2458.86487545287,0
415,1781426.17739526,2458.84028254987,0
415.25,1783896.65233269,2458.81568988678,0
415.5,1786367.79470428,2458.79109746358,0
415.75,1788839.59705512,2458.76650528027,0
416,1791312.05192221,2458.74191333684,0
416.25,1793785.1518345,2458.7173216333,0
416.5,1796258.889313,2458.69273016964,0
416.75,1798733.2568709,2458.66813894585,0
417,1801208.24701367,2458.64354796193,0
417.25,1803683.85223906,2458.61895721788,0
417.5,1806160.06503724,2458.59436671369,0
417.75,1808636.87789094,2458.56977644936,0
418,1811114.2832755,2458.54518642489,0
418.25,1813592.2736589,2458.52059664027,0
418.5,1816070.84150193,2458.4960070955,0
418.75,1818549.97925828,2458.47141779057,0
419,1821029.6793746,2458.44682872548,0
419.25,1823509.93429056,2458.42223990023,0
419.5,1825990.736439,2458.39765131482,0
419.75,1828472.07824602,2458.37306296923,0
420,1830953.95213105,2458.34847486347,0
420.25,1833436.3505069,2458.32388699754,0
420.5,1835919.26577991,2458.29929937142,0
420.75,1838402.69035006,2458.27471198512,0
421,1840886.61661102,2458.25012483863,0
421.25,1843371.03695021,2458.22553793195,0
421.5,1845855.94374894,2458.20095126508,0
421.75,1848341.32938255,2458.176364838,0
422,1850827.18622041,2458.15177865073,0
422.25,1853313.50662603,2458.12719270325,0
422.5,1855800.2829572,2458.10260699556,0
422.75,1858287.50756605,2458.07802152766,0
423,1860775.17279918,2458.05343629955,0
423.25,1863263.27099768,2458.02885131122,0
423.5,1865751.79449727,2458.00426656266,0
423.75,1868240.73562841,2457.97968205388,0
424,1870730.08671638,2457.95509778487,0
424.25,1873219.84008137,2457.93051375563,0
424.5,1875709.98803853,2457.90592996616,0
424.75,1878200.52289815,2457.88134641644,0
425,1880691.43696572,2457.85676310649,0
425.25,1883182.72254198,2457.83218003629,0
425.5,1885674.37192307,2457.80759720584,0
425.75,1888166.37740059,2457.78301461514,0
426,1890658.73126176,2457.75843226419,0
426.25,1893151.42578942,2457.73385015298,0
426.5,1895644.45326215,2457.70926828151,0
426.75,1898137.80595443,2457.68468664978,0
427,1900631.47613671,2457.66010525778,0
427.25,1903125.45607543,2457.63552410551,0
427.5,1905619.73803318,2457.61094319297,0
427.75,1908114.31426883,2457.58636252015,0
428,1910609.17703756,2457.56178208705,0
428.25,1913104.31859098,2457.53720189368,0
428.5,1915599.73117721,2457.51262194001,0
428.75,1918095.407041,2457.48804222606,0
429,1920591.33842386,2457.46346275182,0
429.25,1923087.51756406,2457.43888351729,0
429.5,1925583.93669678,2457.41430452246,0
429.75,1928080.58805424,2457.38972576733,0
430,1930577.46386576,2457.3651472519,0
430.25,1933074.55635784,2457.34056897617,0
430.5,1935571.85775427,2457.31599094013,0
430.75,1938069.36027626,2457.29141314378,0
431,1940567.05614252,2457.26683558711,0
431.25,1943064.9375693,2457.24225827013,0
431.5,1945562.99677055,2457.21768119283,0
431.75,1948061.22595802,2457.19310435521,0
432,1950559.61734133,2457.16852775727,0
432.25,1953058.16312808,2457.143951399,0
432.5,1955556.85552391,2457.1193752804,0
432.75,1958055.68673265,2457.09479940147,0
433,1960554.64895643,2457.0702237622,0
433.25,1963053.73439569,2457.0456483626,0
433.5,1965552.93524933,2457.02107320266,0
433.75,1968052.24371486,2456.99649828237,0
434,1970551.65198842,2456.97192360174,0
434.25,1973051.15226488,2456.94734916077,0
434.5,1975550.73673797,2456.92277495944,0
434.75,1978050.39760039,2456.89820099777,0
435,1980550.12704389,2456.87362727573,0
435.25,1983049.91725932,2456.84905379335,0
435.5,1985549.76043679,2456.8244805506,0
435.75,1988049.64876577,2456.79990754749,0
436,1990549.57443515,2456.77533478402,0
436.25,1993049.52963334,2456.75076226018,0
436.5,1995549.50654839,2456.72618997597,0
436.75,1998049.49736809,2456.70161793139,0
437,2000549.49428005,2456.67704612643,0
437.25,2003049.48947181,2456.6524745611,0
437.5,2005549.47513089,2456.6279032354,0
437.75,2008049.44344498,2456.60333214931,0
438,2010549.38660199,2456.57876130284,0
438.25,2013049.29679011,2456.55419069599,0
438.5,2015549.16619793,2456.52962032875,0
438.75,2018048.98701459,2456.50505020112,0
439,2020548.75142985,2456.4804803131,0
439.25,2023048.45163413,2456.45591066468,0
439.5,2025548.07981864,2456.43134125587,0
439.75,2028047.62817555,2456.40677208667,0
440,2030547.08889801,2456.38220315706,0
440.25,2033046.45418024,2456.35763446705,0
440.5,2035545.71621764,2456.33306601664,0
440.75,2038044.86720695,2456.30849780582,0
441,2040543.89934628,2456.2839298346,0
441.25,2043042.80483521,2456.25936210296,0
441.5,2045541.57587489,2456.23479461092,0
441.75,2048040.20466819,2456.21022735846,0
442,2050538.68341974,2456.18566034558,0
442.25,2053037.00433603,2456.16109357229,0
442.5,2055535.15962553,2456.13652703858,0
442.75,2058033.14149877,2456.11196074445,0
443,2060530.94216848,2456.0873946899,0
443.25,2063028.55384962,2456.06282887492,0
443.5,2065525.96875948,2456.03826329951,0
443.75,2068023.17911788,2456.01369796368,0
444,2070520.17714715,2455.98913286742,0
444.25,2073016.95507226,2455.96456801072,0
444.5,2075513.50512094,2455.94000339359,0
444.75,2078009.81952377,2455.91543901603,0
445,2080505.89051427,2455.89087487803,0
445.25,2083001.71032897,2455.86631097959,0
445.5,2085497.27120755,2455.84174732071,0
445.75,2087992.56539293,2455.81718390139,0
446,2090487.58513134,2455.79262072162,0
