t,X_1,X_2,X_3
353.15232075929,987836.949581758,1.25801064619416e-05,3990459995368.78
353.154440324519,987827.591285793,-1.00885594022847e-05,3987494376557.82
353.156559889747,987818.233127469,-1.79335927279471e-05,3984530961746.45
353.158679454976,987808.875106782,4.79530826871988e-06,3981569749296.68
353.160799020205,987799.51722373,1.90030139479744e-05,3978610737571.73
353.163209658321,987788.874420807,-4.46818370889671e-05,3975248047271.23
353.165620296437,987778.231795908,-6.36692486708807e-05,3971888199114.92
353.168030934554,987767.589349028,1.82859709460974e-05,3968531190700.6
353.17044157267,987756.947080163,6.46982928399755e-05,3965177019628.1
353.172171971591,987749.307980016,8.95444169714722e-06,3962771083963.1
353.173902370511,987741.66897159,-1.52970853228331e-05,3960366608151.46
353.175632769432,987734.030054882,1.03470458667273e-05,3957963591307.44
353.177363168353,987726.391229893,2.96067097164444e-05,3955562032545.86
353.179093567273,987718.752496619,4.09765944233964e-06,3953161930981.91
353.180823966194,987711.113855059,-7.00012822938227e-06,3950763285731.32
353.182554365115,987703.475305211,4.73493145704834e-06,3948366095910.5
353.184284764035,987695.836847075,1.35483829248747e-05,3945970360636.41
353.186385841224,987686.562236099,-9.94867899527796e-06,3943063375763.63
353.188486918413,987677.287760329,-1.81635398522642e-05,3940158532476.87
353.190587995602,987668.013419763,4.87815498312193e-06,3937255829198.56
353.192689072791,987658.739214396,1.9378813008653e-05,3934355264352.06
353.195067896837,987648.239190894,-4.12541028235482e-05,3931073845454.49
353.197446720883,987637.739340691,-5.96110108060332e-05,3927795163423.28
353.199825544929,987627.239663784,1.68675159353343e-05,3924519215975.72
353.202204368974,987616.740160169,6.06291463933473e-05,3921246000831.02
353.204369277727,987607.184973006,-5.94705343688681e-05,3918269501803.21
353.206534186479,987597.629929363,-0.000100024574654845,3915295262165.48
353.208699095231,987588.075029236,2.66415168519023e-05,3912323280202.77
353.210864003983,987578.520272624,0.000104547249261499,3909353554201.29
353.212617469295,987570.78151387,1.09154302078342e-05,3906949880504.93
353.214370934607,987563.04284926,-2.92483415563678e-05,3904547684725.04
353.216124399919,987555.304278792,1.70963130842456e-05,3902146965952.83
353.217877865231,987547.565802465,5.13575978826483e-05,3899747723280.29
353.219506999558,987540.376113903,1.36796420068244e-05,3897519923018.72
353.221136133885,987533.186506602,-3.75888270938942e-06,3895293395438.79
353.222765268213,987525.99698056,7.84379614662152e-06,3893068139813.51
353.22439440254,987518.807535776,1.73932301728632e-05,3890844155416.33
353.226293747805,987510.425740271,-2.835074320645e-06,3888252901273.44
353.228193093071,987502.044055211,-1.07783703642183e-05,3885663372889.02
353.230092438336,987493.662480594,3.62219716611412e-06,3883075569113.67
353.231991783602,987485.281016417,1.34576198017332e-05,3880489488798.71
353.234293988742,987475.12195316,-2.22430786483083e-05,3877357197854.85
353.236596193883,987464.963052155,-3.34685238460888e-05,3874227435285.94
353.238898399024,987454.804313398,9.17564228432083e-06,3871100199051.16
353.241200604164,987444.645736885,3.42012053894641e-05,3867975487111.31
353.243543608863,987434.307297192,-6.48529990666511e-05,3864797988880.74
353.245886613562,987423.969025537,-9.53724441433812e-05,3861623100951.99
353.248229618261,987413.630921916,2.65674165820641e-05,3858450821180.75
353.25057262296,987403.292986325,9.71668478686055e-05,3855281147424.49
353.252510545489,987394.742503766,-2.44466343182474e-05,3852661446289.63
353.254448468019,987386.192136153,-7.11219069421631e-05,3850043525282.96
353.256386390548,987377.641883484,2.21364396046742e-05,3847427383194.68
353.258324313077,987369.091745757,8.47410777263787e-05,3844813018816.06
353.25995084623,987361.915550459,2.28155847658843e-05,3842620107188.24
353.261577379383,987354.739436129,-5.8908369291226e-06,3840428446311.4
353.263203912535,987347.563402766,1.29405707774573e-05,3838238035472.09
353.264830445688,987340.387450369,2.84872516652187e-05,3836048873957.47
353.266549185167,987332.804789318,4.41123382058435e-06,3833736968127.76
353.268267924646,987325.222218671,-6.13815808460618e-06,3831426455647.3
353.269986664126,987317.639738423,4.5126452120095e-06,3829117335676.26
353.271705403605,987310.057348575,1.25801064908478e-05,3826809607375.31
353.273824968947,987300.706800117,-1.00885594084526e-05,3823965610692.93
353.275944534289,987291.356389132,-1.79335927478839e-05,3821123727621.98
353.278064099631,987282.006115619,4.79530827288442e-06,3818283956591.48
353.280183664973,987272.655979574,1.90030139701417e-05,3815446296031.86
353.282594303218,987262.02198733,-4.46818369409417e-05,3812221512040.84
353.285004941462,987251.388172896,-6.36692484985546e-05,3808999453634.9
353.287415579707,987240.754536266,1.82859708782998e-05,3805780118510.25
353.289826217951,987230.121077435,6.46982926633848e-05,3802563504365.11
353.291556616967,987222.488301145,8.95444157225386e-06,3800256237819.21
353.293287015982,987214.855616465,-1.52970854071408e-05,3797950371256.69
353.295017414997,987207.223023393,1.03470458454474e-05,3795645903828.14
353.296747814012,987199.590521927,2.96067097304402e-05,3793342834684.46
353.298478213027,987191.958112067,4.09765940793126e-06,3791041162977.26
353.300208612042,987184.325793811,-7.00012827816905e-06,3788740887858.7
353.301939011058,987176.693567156,4.73493146153812e-06,3786442008481.21
353.303669410073,987169.061432101,1.35483829652433e-05,3784144523997.96
353.305770487375,987159.794498566,-9.94867899228388e-06,3781356756623.42
353.307871564677,987150.527700074,-1.81635398657647e-05,3778571043006.39
353.30997264198,987141.261036622,4.87815498642672e-06,3775787381633.77
353.312073719282,987131.994508207,1.93788130267839e-05,3773005770993.79
353.314452543456,987121.503176298,-4.12541026385294e-05,3769858925395.47
353.316831367629,987111.012017479,-5.96110105866295e-05,3766714704421.8
353.319210191803,987100.521031747,1.68675158568938e-05,3763573105883.84
353.321589015977,987090.030219097,6.06291461712833e-05,3760434127594.26
353.323753924846,987080.482941178,-5.94705340254257e-05,3757579696882.35
353.325918833716,987070.935806606,-0.000100024574133862,3754727432900.66
353.328083742586,987061.388815377,2.66415167072721e-05,3751877334004.39
353.330248651456,987051.841967489,0.000104547248723606,3749029398550.22
353.332002116865,987044.109614263,1.09154299759029e-05,3746724301196.05
353.333755582275,987036.377355067,-2.92483416275463e-05,3744420621147.6
353.335509047684,987028.645189899,1.70963130119786e-05,3742118357533.26
353.337262513093,987020.913118758,5.13575977884929e-05,3739817509482.2
353.338891647511,987013.729381113,1.36796419058582e-05,3737681072867.75
353.340520781928,987006.545724632,-3.75888279756384e-06,3735545856741.14
353.342149916346,986999.362149311,7.84379613147852e-06,3733411860405.06
353.343779050764,986992.17865515,1.7393230204855e-05,3731279083162.6
353.345678396134,986983.803797129,-2.83507433359151e-06,3728794098164.42
353.347577741505,986975.42904942,-1.07783703939187e-05,3726310768149.57
353.349477086875,986967.05441202,3.62219717376569e-06,3723829092015.91
353.351376432245,986958.679884927,1.34576198342594e-05,3721349068661.82
353.353678637512,986948.529229968,-2.22430786051673e-05,3718345235159.11
353.355980842778,986938.378737066,-3.34685238060489e-05,3715343826340.32
353.358283048044,986928.228406215,9.17564226549062e-06,3712344840248.18
353.360585253311,986918.078237413,3.42012053505221e-05,3709348274926.97
353.362928258138,986907.748354229,-6.48529987118994e-05,3706301088116.41
353.365271262966,986897.418638881,-9.53724436853883e-05,3703256404556.73
353.367614267793,986887.089091363,2.6567416429623e-05,3700214222191.43
353.36995727262,986876.759711673,9.71668474044795e-05,3697174538965.69
353.371895195257,986868.216305623,-2.44466342772499e-05,3694662273597.96
353.373833117895,986859.673014382,-7.11219066982921e-05,3692151715353.58
353.375771040532,986851.129837945,2.21364395113958e-05,3689642863072.39
353.377708963169,986842.586776311,8.47410774012383e-05,3687135715595.21
353.379335496414,986835.416519993,2.28155845569352e-05,3685032736796.37
353.380962029658,986828.246344545,-5.89083705974892e-06,3682930957453.98
353.382588562903,986821.076249967,1.29405707269103e-05,3680830376883.98
353.384215096147,986813.906236256,2.84872516585981e-05,3678730994402.48
353.385933835723,986806.329850445,4.41123378480858e-06,3676513901435.45
353.387652575299,986798.753554927,-6.13815812820588e-06,3674298144674.9
353.389371314875,986791.177349701,4.51264521384811e-06,3672083723315.57
353.391090054451,986783.601234765,1.25801065212115e-05,3669870636552.71
353.393209619911,986774.25842444,-1.00885594136405e-05,3667143274147.55
353.395329185372,986764.915751423,-1.79335927673862e-05,3664417938672.37
353.397448750832,986755.573215713,4.79530827770592e-06,3661694628620.91
353.399568316293,986746.230817304,1.90030139925929e-05,3658973342487.83
353.401978954671,986735.605625082,-4.46818367836037e-05,3655880809123.63
353.404389593049,986724.980610454,-6.36692483158957e-05,3652790889565.55
353.406800231428,986714.355773417,1.82859708079571e-05,3649703581604.31
353.409210869806,986703.731113964,6.4698292476188e-05,3646618883032.5
353.41094126892,986696.104653881,8.95444144251807e-06,3644406239081.6
353.412671668033,986688.478285297,-1.52970854959671e-05,3642194937699.38
353.414402067147,986680.85200821,1.03470458246514e-05,3639984978071.12
353.416132466261,986673.22582262,2.96067097449886e-05,3637776359382.82
353.417862865374,986665.599728525,4.09765937246667e-06,3635569080820.77
353.419593264488,986657.973725922,-7.00012832960372e-06,3633363141571.73
353.421323663602,986650.347814811,4.73493146707395e-06,3631158540823.19
353.423054062716,986642.721995189,1.35483830079359e-05,3628955277762.89
353.425155140136,986633.462729809,-9.9486789893533e-06,3626281838652.04
353.427256217556,986624.203599309,-1.8163539880138e-05,3623610369072
353.429357294977,986614.944603686,4.87815499025662e-06,3620940867571.88
353.431458372397,986605.685742936,1.93788130464282e-05,3618273332701.83
353.433837196704,986595.203092107,-4.12541024448436e-05,3615255541410.84
353.436216021011,986584.72061416,-5.96110103580882e-05,3612240267106.05
353.438594845318,986574.23830909,1.68675157746496e-05,3609227507688.23
353.440973669625,986563.756176895,6.06291459389112e-05,3606217261059.88
353.443138578618,986554.216798653,-5.94705336653209e-05,3603479892514.49
353.445303487611,986544.677563586,-0.000100024573584355,3600744601839.59
353.447468396603,986535.138471689,2.66415165526962e-05,3598011387457.9
353.449633305596,986525.599522959,0.000104547248157517,3595280247793.35
353.451386771106,986517.873567513,1.09154297357347e-05,3593069684062.64
353.453140236617,986510.147705983,-2.92483417008971e-05,3590860479512.47
353.454893702127,986502.421938368,1.70963129386821e-05,3588652633307.06
353.456647167638,986494.696264666,5.13575976891013e-05,3586446144611.37
353.45827630215,986487.518470741,1.36796418011398e-05,3584397324725.56
353.459905436662,986480.34075788,-3.75888289096223e-06,3582349675274.04
353.461534571175,986473.163126083,7.84379611631109e-06,3580303195588.33
353.463163705687,986465.985575347,1.73932302382768e-05,3578257885000.07
353.465063051167,986457.61764642,-2.83507434742441e-06,3575874810938.08
353.466962396646,986449.249827671,-1.07783704254789e-05,3573493323986.93
353.468861742126,986440.882119098,3.62219718176281e-06,3571113423089.62
353.470761087605,986432.5145207,1.34576198684969e-05,3568735107189.83
353.473063293003,986422.37226387,-2.22430785590018e-05,3565854462954.82
353.4753654984,986412.2301689,-3.34685237647085e-05,3562976143965
353.477667703798,986402.088235788,9.17564224805023e-06,3560100148343.42
353.479969909195,986391.946464528,3.42012053104064e-05,3557226474214.65
353.482312914157,986381.625127505,-6.48529983370712e-05,3554304254617.19
353.484655919118,986371.303958115,-9.53724432081798e-05,3551384435609.77
353.486998924079,986360.982956353,2.65674162769076e-05,3548467015220.22
353.489341929041,986350.662122216,9.71668469196358e-05,3545551991478.21
353.49127985179,986342.125784118,-2.44466342328692e-05,3543142755825.05
353.49321777454,986333.589560689,-7.11219064422137e-05,3540735157284.38
353.49515569729,986325.053451927,2.21364394143698e-05,3538329194743.74
353.49709362004,986316.517457829,8.47410770603015e-05,3535924867091.45
353.49872015338,986309.353133308,2.28155843403728e-05,3533908132882.89
353.50034668672,986302.18888956,-5.89083719645639e-06,3531892548939.83
353.501973220061,986295.024726584,1.29405706750087e-05,3529878114606.27
353.503599753401,986287.860644378,2.84872516511403e-05,3527864829226.57
353.505318493078,986280.290526217,4.4112337463634e-06,3525738660748.18
353.507037232755,986272.720498239,-6.13815817396855e-06,3523613773677.14
353.508755972432,986265.150560445,4.51264521511431e-06,3521490167241.22
353.510474712109,986257.580712832,1.25801065528854e-05,3519367840668.67
353.512594277692,986248.245631283,-1.00885594199766e-05,3516752329247.92
353.514713843276,986238.910686877,-1.79335927887038e-05,3514138761630.85
353.51683340886,986229.575879611,4.79530828219319e-06,3511527136372.83
353.518952974443,986220.241209482,1.9003014016443e-05,3508917452030.32
353.521363612961,986209.62480664,-4.46818366192954e-05,3505951745557.69
353.523774251479,986199.008581178,-6.36692481262944e-05,3502988545696.37
353.526184889997,986188.392533091,1.82859707361055e-05,3500027850327.76
353.528595528515,986177.776662376,6.4698292282009e-05,3497069657335.06
353.530325927731,986170.156510862,8.95444130617803e-06,3494947755408.5
353.532056326948,986162.536450736,-1.52970855886428e-05,3492827140990.58
353.533786726164,986154.916481997,1.03470458017575e-05,3490707813300.06
353.535517125381,986147.296604645,2.96067097600442e-05,3488589771556.19
353.537247524597,986139.676818676,4.09765933492144e-06,3486473014978.68
353.538977923813,986132.05712409,-7.00012838330177e-06,3484357542787.73
353.54070832303,986124.437520885,4.73493147220017e-06,3482243354204
353.542438722246,986116.81800906,1.35483830521347e-05,3480130448448.63
353.54453979979,986107.566402561,-9.94867898685616e-06,3477566648881.12
353.546640877334,986098.314930781,-1.81635398952419e-05,3475004738072.12
353.548741954878,986089.063593714,4.87815499349813e-06,3472444714630.17
353.550843032421,986079.812391359,1.93788130666518e-05,3469886577164.82
353.553221856867,986069.338411113,-4.12541022445576e-05,3466992547530.7
353.555600681313,986058.864603541,-5.96110101198704e-05,3464100931658.8
353.557979505759,986048.390968638,1.68675156874478e-05,3461211727535.91
353.560358330205,986037.9175064,6.06291456973199e-05,3458324933150.5
353.562523239326,986028.386018284,-5.947053329014e-05,3455699825931.47
353.564688148446,986018.854673169,-0.000100024573013788,3453076711367.45
353.566853057567,986009.323471052,2.66415163934176e-05,3450455587945.85
353.569017966688,985999.79241193,0.000104547247569505,3447836454155.22
353.570771432304,985992.072846527,1.09154294837727e-05,3445716547126.6
353.57252489792,985984.353374928,-2.92483417775599e-05,3443597943537.22
353.574278363536,985976.63399713,1.70963128603853e-05,3441480642585.64
353.576031829152,985968.914713132,5.13575975855835e-05,3439364643470.92
353.577660963763,985961.742855739,1.36796416912792e-05,3437399847061.44
353.579290098374,985954.571079313,-3.75888298724673e-06,3435436173085.75
353.580919232985,985947.399383852,7.8437961002135e-06,3433473620902.51
353.582548367596,985940.227769356,1.73932302732476e-05,3431512189870.91
353.584447713189,985931.866761144,-2.83507436233724e-06,3429226847272.72
353.586347058783,985923.505862977,-1.07783704584494e-05,3426943026696.49
353.588246404376,985915.145074854,3.62219718963223e-06,3424660727128.5
353.59014574997,985906.784396772,1.34576199042596e-05,3422379947555.69
353.592447955504,985896.650527917,-2.22430785110974e-05,3419617440469.87
353.594750161038,985886.516820727,-3.34685237218538e-05,3416857163268.69
353.597052366573,985876.383275199,9.17564222945205e-06,3414099114152.12
353.599354572107,985866.249891329,3.42012052685086e-05,3411343291321.77
353.601697577208,985855.937090134,-6.48529979489944e-05,3408540913903.61
353.604040582309,985845.62445637,-9.53724427078575e-05,3405740838625.04
353.60638358741,985835.311990032,2.65674161117083e-05,3402943063594.78
353.608726592511,985824.999691117,9.71668464131119e-05,3400147586923.12
353.610664515378,985816.470412425,-2.44466341876624e-05,3397837155630.24
353.612602438245,985807.941248264,-7.11219061755518e-05,3395528294310.31
353.614540361112,985799.412198631,2.21364393119718e-05,3393221001896.48
353.616478283979,985790.883263524,8.47410767042446e-05,3390915277322.65
353.618104817419,985783.724863628,2.28155841105204e-05,3388981250725.22
353.61973135086,985776.566544408,-5.89083733981853e-06,3387048327219.94
353.6213578843,985769.408305863,1.29405706184506e-05,3385116506177.56
353.62298441774,985762.25014799,2.84872516431296e-05,3383185786969.22
353.624703157522,985754.6862899,4.41123370614689e-06,3381146814073.1
353.626421897304,985747.122521887,-6.13815822175655e-06,3379109070032.59
353.628140637087,985739.558843947,4.51264521639036e-06,3377072554107.12
353.629859376869,985731.99525608,1.25801065858786e-05,3375037265556.6
353.631978942581,985722.667893964,-1.00885594262053e-05,3372529017997.02
353.634098508293,985713.340668825,-1.79335928105596e-05,3370022634523.8
353.636218074005,985704.01358066,4.79530828736335e-06,3367518113751.7
353.638337639717,985694.686629467,1.90030140413828e-05,3365015454296.32
353.640748278381,985684.079005379,-4.46818364499114e-05,3362171373414.75
353.643158917044,985673.471558457,-6.36692479290779e-05,3359329696345.97
353.645569555707,985662.864288698,1.82859706594798e-05,3356490421058.33
353.647980194371,985652.257196096,6.46982920802008e-05,3353653545521.69
353.649710593694,985644.643345522,8.95444116482178e-06,3351618664196.46
353.651440993018,985637.029586228,-1.52970856851264e-05,3349585017577.9
353.653171392342,985629.415918211,1.03470457782878e-05,3347552604916.83
353.654901791665,985621.802341469,2.96067097757579e-05,3345521425464.51
353.656632190989,985614.188856002,4.09765929610241e-06,3343491478472.65
353.658362590312,985606.575461807,-7.0001284390952e-06,3341462763193.44
353.660092989636,985598.962158883,4.73493147768318e-06,3339435278879.49
353.66182338896,985591.348947228,1.35483830980955e-05,3337409024783.89
353.663924466632,985582.104990353,-9.94867898369308e-06,3334950368330.37
353.666025544304,985572.861168033,-1.81635399106347e-05,3332493523175.58
353.668126621976,985563.617480266,4.8781549973112e-06,3330038487985.11
353.670227699649,985554.373927047,1.9378813087543e-05,3327585261425.55
353.672606524239,985543.908606903,-4.12541020349263e-05,3324809917856.79
353.67498534883,985533.443459225,-5.9611009871435e-05,3322036889059.5
353.677364173421,985522.978484008,1.68675155983821e-05,3319266173103.16
353.679742998012,985512.513681248,6.06291454456429e-05,3316497768058.68
353.681907907266,985502.99007372,-5.9470532902069e-05,3313980318214.81
353.68407281652,985493.46660902,-0.000100024572420921,3311464779305.35
353.686237725775,985483.943287147,2.66415162254958e-05,3308951149879.65
353.688402635029,985474.420108096,0.000104547246957994,3306439428488.22
353.690156100755,985466.706925012,1.09154292226468e-05,3304406460238.27
353.691909566481,985458.993835618,-2.92483418582221e-05,3302374741972.29
353.693663032207,985451.280839913,1.70963127798144e-05,3300344272921.63
353.695416497933,985443.567937894,5.13575974779775e-05,3298315052318.34
353.697045632647,985436.402009858,1.36796415772366e-05,3296430833497.16
353.698674767361,985429.23616269,-3.75888308803455e-06,3294547691077.7
353.700303902075,985422.070396391,7.84379608320435e-06,3292665624444.92
353.701933036789,985414.904710957,1.73932303091572e-05,3290784632984.3
353.703832382501,985406.550615095,-2.83507437680858e-06,3288593013783.56
353.705731728213,985398.196629146,-1.07783704923061e-05,3286402854185.11
353.707631073926,985389.842753106,3.62219719868055e-06,3284214153216.9
353.709530419638,985381.488986976,1.34576199411007e-05,3282026909907.57
353.711832625315,985371.363495958,-2.2243078462301e-05,3279377695046.68
353.714134830992,985361.23816641,-3.34685236767771e-05,3276730618620.82
353.716437036668,985351.112998329,9.17564220883795e-06,3274085678903.78
353.718739242345,985340.98799171,3.42012052249901e-05,3271442874170.72
353.721082247592,985330.683716027,-6.4852997544182e-05,3268755424082.86
353.723425252839,985320.379607571,-9.53724421907009e-05,3266070181721.6
353.725768258085,985310.075666341,2.65674159454766e-05,3263387145273.31
353.728111263332,985299.771892331,9.71668458888146e-05,3260706312925.81
353.730049186321,985291.249664513,-2.44466341397412e-05,3258490633926.55
353.731987109311,985282.727551087,-7.11219058979987e-05,3256276460514.15
353.7339250323,985274.205552051,2.21364392064054e-05,3254063791665.55
353.73586295529,985265.683667404,8.4741076335405e-05,3251852626358.35
353.737489488834,985258.531184972,2.28155838763162e-05,3249997915449.52
353.739116022378,985251.378783119,-5.89083748745886e-06,3248144262393.93
353.740742555923,985244.226461843,1.29405705622503e-05,3246291666588.14
353.742369089467,985237.074221143,2.84872516349125e-05,3244440127429.26
353.744087829359,985229.51661556,4.41123366389591e-06,3242484774136.53
353.745806569251,985221.959099944,-6.13815827114238e-06,3240530599303.01
353.747525309143,985214.401674293,4.51264521723341e-06,3238577602218.39
353.749244049035,985206.844338606,1.25801066200549e-05,3236625782172.78
353.751363614881,985197.524686592,-1.00885594332977e-05,3234220399475.19
353.753483180727,985188.20517139,-1.79335928335107e-05,3231816804416.14
353.755602746573,985178.885792998,4.79530829180372e-06,3229414995667.03
353.75772231242,985169.566551412,1.90030140670692e-05,3227014971900.22
353.760132951235,985158.967695469,-4.46818362727273e-05,3224287528621.75
353.76254359005,985148.369016478,-6.36692477245051e-05,3221562390573.45
353.764954228865,985137.770514436,1.82859705809853e-05,3218839555806.92
353.76736486768,985127.172189338,6.46982918700343e-05,3216119022375.41
353.769095267115,985119.564632092,8.95444101862467e-06,3214167592849.12
353.770825666551,985111.957166014,-1.52970857846506e-05,3212217347392.97
353.772556065986,985104.349791103,1.03470457547709e-05,3210268285288.62
353.774286465421,985096.742507358,2.96067097924146e-05,3208320405817.97
353.776016864857,985089.135314777,4.0976592561947e-06,3206373708263.43
353.777747264292,985081.528213359,-7.00012849687037e-06,3204428191907.85
353.779477663727,985073.921203101,4.73493148386163e-06,3202483856034.43
353.781208063163,985066.314284003,1.35483831462127e-05,3200540699927.01
353.783309140969,985057.077967508,-9.94867897995695e-06,3198182874562.81
353.785410218775,985047.841785405,-1.81635399266034e-05,3195826786214.22
353.787511296581,985038.605737691,4.87815500173043e-06,3193472433601.62
353.789612374388,985029.369824365,1.93788131093634e-05,3191119815446.35
353.79199119913,985018.913153859,-4.12541018173043e-05,3188458290508.26
353.794370023871,985008.456655609,-5.96110096125709e-05,3185798985410.83
353.796748848613,984998.000329614,1.68675155029084e-05,3183141898302.52
353.799127673355,984987.544175867,6.06291451824454e-05,3180487027333.34
353.801292582749,984978.028439403,-5.94705324952705e-05,3178072819727.81
353.803457492142,984968.512845597,-0.000100024571801786,3175660444687.49
353.805622401536,984958.997394443,2.6641516052266e-05,3173249900821.22
353.807787310929,984949.48208594,0.000104547246319145,3170841186738.95
353.80954077677,984941.775277463,1.09154289493199e-05,3168891591821.31
353.811294242611,984934.068562562,-2.92483419417435e-05,3166943195624.57
353.813047708452,984926.361941237,1.70963126956389e-05,3164995997411.8
353.814801174293,984918.655413486,5.13575973661678e-05,3163049996446.34
353.816430309114,984911.49540764,1.36796414587799e-05,3161243050645.99
353.818059443935,984904.335482566,-3.75888319302076e-06,3159437137103.06
353.819688578756,984897.175638262,7.8437960660407e-06,3157632255227.86
353.821317713578,984890.015874727,1.73932303471236e-05,3155828404431.01
353.823217059414,984881.668682862,-2.83507439283846e-06,3153726664937.43
353.82511640525,984873.321600777,-1.07783705276647e-05,3151626325186.53
353.827015751086,984864.97462847,3.6221972071439e-06,3149527384246.18
353.828915096922,984856.627765939,1.34576199797606e-05,3147429841184.62
353.831217302747,984846.510642633,-2.22430784098247e-05,3144889272321.47
353.833519508573,984836.393680604,-3.34685236295985e-05,3142350754194.09
353.835821714399,984826.276879847,9.17564218883952e-06,3139814285147.1
353.838123920224,984816.160240358,3.42012051790916e-05,3137279863526.49
353.840466925623,984805.864479884,-6.4852997121244e-05,3134702627484.45
353.842809931021,984795.568886437,-9.53724416485867e-05,3132127508628.11
353.845152936419,984785.273460013,2.65674157692696e-05,3129554505218.18
353.847495941818,984774.978200609,9.71668453391081e-05,3126983615516.84
353.849433864935,984766.463015143,-2.44466340933787e-05,3124858802925.16
353.851371788052,984757.947943933,-7.11219056099189e-05,3122735434174.91
353.853309711169,984749.432986975,2.21364390934606e-05,3120613508284.89
353.855247634286,984740.918144268,8.47410759498521e-05,3118493024274.59
353.856874167939,984733.77157215,2.28155836281123e-05,3116714376238.92
353.858500701592,984726.625080514,-5.89083764323922e-06,3114936742673.01
353.860127235245,984719.478669358,1.29405705013972e-05,3113160122998.12
353.861753768898,984712.33233868,2.84872516262584e-05,3111384516636.01
353.863472508905,984704.780978048,4.41123362088759e-06,3109509353623.67
353.865191248911,984697.229707274,-6.13815832262619e-06,3107635320740.77
353.866909988917,984689.678526357,4.51264521903294e-06,3105762417306.2
353.868628728924,984682.127435296,1.25801066558311e-05,3103890642639.26
353.87074829491,984672.815484069,-1.00885594402914e-05,3101583906213.5
353.872867860896,984663.503669489,-1.79335928574519e-05,3099278884113.58
353.874987426882,984654.191991554,4.79530829713411e-06,3096975575065.37
353.877106992868,984644.88045026,1.90030140940754e-05,3094673977795.69
353.879517631841,984634.290351868,-4.46818360876762e-05,3092058388696.45
353.881928270814,984623.700430216,-6.36692475108864e-05,3089445010287.75
353.884338909788,984613.110685298,1.82859704990005e-05,3086833840701.05
353.886749548761,984602.521117112,6.46982916506593e-05,3084224878069.57
353.888479948313,984594.919845587,8.95444086444884e-06,3082353477901.15
353.890210347865,984587.318665123,-1.52970858892277e-05,3080483213243.19
353.891940747416,984579.717575715,1.03470457289304e-05,3078614083406.55
353.893671146968,984572.116577363,2.96067098096385e-05,3076746087702.73
353.89540154652,984564.515670065,4.09765921378401e-06,3074879225443.55
353.897131946072,984556.91485382,-7.00012855729456e-06,3073013495941.27
353.898862345624,984549.314128627,4.73493148969429e-06,3071148898508.62
353.900592745176,984541.713494482,1.35483831963013e-05,3069285432458.57
353.902693823122,984532.484809135,-9.94867897683124e-06,3067024303000.85
353.904794901068,984523.256258018,-1.81635399433895e-05,3064764839322.18
353.906895979014,984514.02784113,4.87815500547643e-06,3062507040195.38
353.90899705696,984504.799558466,1.93788131321291e-05,3060250904394.16
353.911375881859,984494.351527147,-4.12541015880662e-05,3057698530272.27
353.913754706758,984483.903667877,-5.96110093417838e-05,3055148284953.21
353.916133531658,984473.455980654,1.68675154069971e-05,3052600166661.56
353.918512356557,984463.008465472,6.06291449082308e-05,3050054173623.2
353.920677266096,984453.500590564,-5.9470532068867e-05,3047738974189.91
353.922842175635,984443.992858141,-0.000100024571155445,3045425532166.57
353.925007085173,984434.4852682,2.66415158739821e-05,3043113846219.17
353.927171994712,984424.977820737,0.000104547245652972,3040803915014.71
353.928925460672,984417.277379163,1.09154286627537e-05,3038934274206.74
353.930678926633,984409.577031055,-2.92483420294578e-05,3037065782959.08
353.932432392594,984401.87677641,1.70963126063136e-05,3035198440564.98
353.934185858554,984394.176615225,5.1357597249143e-05,3033332246317.93
353.935814993487,984387.022524415,1.36796413347844e-05,3031599404495.63
353.937444128421,984379.868514279,-3.75888330253872e-06,3029867552596.94
353.939073263354,984372.714584817,7.84379604783832e-06,3028136690056.34
353.940702398287,984365.560736026,1.73932303865366e-05,3026406816308.64
353.942601744252,984357.220439817,-2.83507440895027e-06,3024391270466.96
353.944501090217,984348.880253256,-1.07783705646896e-05,3022377066963.19
353.946400436182,984340.540176341,3.62219721669513e-06,3020364204903.46
353.948299782147,984332.20020907,1.3457620020067e-05,3018352683394.3
353.950601988128,984322.091443369,-2.22430783554591e-05,3015916304849.63
353.952904194109,984311.982838751,-3.34685235808166e-05,3013481892938.11
353.95520640009,984301.87439521,9.17564216807106e-06,3011049446072.33
353.95750860607,984291.766112743,3.42012051316138e-05,3008618962666.16
353.959851611627,984281.478857193,-6.48529966803039e-05,3006147420683.62
353.962194617184,984271.191768468,-9.53724410850126e-05,3003677909059.07
353.96453762274,984260.904846565,2.6567415586718e-05,3001210426124.49
353.966880628297,984250.61809148,9.71668447668938e-05,2998744970213.43
353.968818551547,984242.109939862,-2.44466340409834e-05,2996707297508.83
353.970756474797,984233.60190236,-7.11219053084694e-05,2994671009432.4
353.972694398048,984225.093978974,2.21364389789878e-05,2992636105043.15
353.974632321298,984216.5861697,8.47410755476335e-05,2990602583400.87
353.976258855064,984209.445500757,2.28155833726472e-05,2988896878825.44
353.97788538883,984202.304912198,-5.89083780416659e-06,2987192147115.32
353.979511922597,984195.164404022,1.29405704404153e-05,2985488387715.68
353.981138456363,984188.023976228,2.84872516177391e-05,2983785600072.02
353.982857196488,984180.478853002,4.41123357545924e-06,2981987338658.04
353.984575936614,984172.933819528,-6.13815837656986e-06,2980190161025.86
